year,event_type,country_index,country_name,country_culture,tech_id,tech_name,total_unlocked_techs
-5000,initial,61,Old karkardorland Tribe,Central Plain,107,Seasonal Aggregation Camps,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,110,Dog Domestication,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,111,Grinding Stones,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,112,Proto-cultivation,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,113,Sedentism,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,114,Enclosures and Herd Management,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,116,Charcoal Firing,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,1,Pottery,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,2,Animal Husbandry,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,4,Mining,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,20,Agriculture,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,3,Archery,18
-5000,initial,61,Old karkardorland Tribe,Central Plain,6,Calendar,18
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,100,Cordage and Knots,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,101,Hide Working and Tailored Clothing,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,102,Hafted Stone Tools,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,105,Food Preservation,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,106,Storage Pits and Containers,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,107,Seasonal Aggregation Camps,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,111,Grinding Stones,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,112,Proto-cultivation,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,113,Sedentism,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,116,Charcoal Firing,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,1,Pottery,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,4,Mining,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,20,Agriculture,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,3,Archery,15
-5000,initial,62,Great dorvenia Tribe,Atlantic Fringe,6,Calendar,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,100,Cordage and Knots,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,101,Hide Working and Tailored Clothing,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,102,Hafted Stone Tools,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,105,Food Preservation,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,106,Storage Pits and Containers,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,107,Seasonal Aggregation Camps,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,111,Grinding Stones,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,112,Proto-cultivation,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,113,Sedentism,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,116,Charcoal Firing,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,1,Pottery,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,4,Mining,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,20,Agriculture,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,3,Archery,15
-5000,initial,63,Romtarburg Tribe,Atlantic Fringe,6,Calendar,15
-5000,initial,64,Romromtarum Tribe,Northern Maritime,100,Cordage and Knots,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,101,Hide Working and Tailored Clothing,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,102,Hafted Stone Tools,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,105,Food Preservation,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,106,Storage Pits and Containers,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,107,Seasonal Aggregation Camps,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,111,Grinding Stones,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,113,Sedentism,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,4,Mining,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,3,Archery,11
-5000,initial,64,Romromtarum Tribe,Northern Maritime,6,Calendar,11
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,1,Pottery,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,3,Archery,14
-5000,initial,65,Mixnahtemco Tribe,Mesoamerican,6,Calendar,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,1,Pottery,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,3,Archery,14
-5000,initial,66,New nahyucan Tribe,Mesoamerican,6,Calendar,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,1,Pottery,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,3,Archery,14
-5000,initial,67,Old temmix Tribe,Mesoamerican,6,Calendar,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,1,Pottery,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,3,Archery,14
-5000,initial,68,Old itzitzmixan Tribe,Mesoamerican,6,Calendar,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,1,Pottery,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,3,Archery,14
-5000,initial,69,Nahcalpan Tribe,Mesoamerican,6,Calendar,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,1,Pottery,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,3,Archery,14
-5000,initial,70,Old yucmixan Tribe,Mesoamerican,6,Calendar,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,1,Pottery,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,3,Archery,14
-5000,initial,71,South xoccalitzan Tribe,Mesoamerican,6,Calendar,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,1,Pottery,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,3,Archery,14
-5000,initial,72,Old itznahan Tribe,Mesoamerican,6,Calendar,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,100,Cordage and Knots,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,101,Hide Working and Tailored Clothing,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,102,Hafted Stone Tools,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,105,Food Preservation,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,106,Storage Pits and Containers,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,107,Seasonal Aggregation Camps,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,111,Grinding Stones,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,112,Proto-cultivation,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,113,Sedentism,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,116,Charcoal Firing,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,1,Pottery,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,20,Agriculture,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,3,Archery,14
-5000,initial,74,Old calyucitzan Tribe,Mesoamerican,6,Calendar,14
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,100,Cordage and Knots,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,101,Hide Working and Tailored Clothing,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,102,Hafted Stone Tools,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,105,Food Preservation,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,106,Storage Pits and Containers,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,107,Seasonal Aggregation Camps,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,111,Grinding Stones,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,112,Proto-cultivation,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,113,Sedentism,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,116,Charcoal Firing,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,1,Pottery,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,4,Mining,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,20,Agriculture,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,3,Archery,15
-5000,initial,75,New llaqtupllaqa Tribe,Andean Highland,6,Calendar,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,100,Cordage and Knots,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,101,Hide Working and Tailored Clothing,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,102,Hafted Stone Tools,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,105,Food Preservation,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,106,Storage Pits and Containers,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,107,Seasonal Aggregation Camps,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,111,Grinding Stones,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,112,Proto-cultivation,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,113,Sedentism,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,116,Charcoal Firing,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,1,Pottery,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,4,Mining,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,20,Agriculture,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,3,Archery,15
-5000,initial,76,North llaqsumrumna Tribe,Andean Highland,6,Calendar,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,100,Cordage and Knots,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,101,Hide Working and Tailored Clothing,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,102,Hafted Stone Tools,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,105,Food Preservation,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,106,Storage Pits and Containers,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,107,Seasonal Aggregation Camps,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,111,Grinding Stones,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,112,Proto-cultivation,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,113,Sedentism,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,116,Charcoal Firing,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,1,Pottery,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,4,Mining,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,20,Agriculture,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,3,Archery,15
-5000,initial,77,Old qoritupna Tribe,Andean Highland,6,Calendar,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,100,Cordage and Knots,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,101,Hide Working and Tailored Clothing,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,102,Hafted Stone Tools,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,105,Food Preservation,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,106,Storage Pits and Containers,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,107,Seasonal Aggregation Camps,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,111,Grinding Stones,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,112,Proto-cultivation,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,113,Sedentism,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,116,Charcoal Firing,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,1,Pottery,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,4,Mining,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,20,Agriculture,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,3,Archery,15
-5000,initial,78,Great intiqoriqori Tribe,Andean Highland,6,Calendar,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,100,Cordage and Knots,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,101,Hide Working and Tailored Clothing,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,102,Hafted Stone Tools,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,105,Food Preservation,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,106,Storage Pits and Containers,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,107,Seasonal Aggregation Camps,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,111,Grinding Stones,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,112,Proto-cultivation,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,113,Sedentism,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,116,Charcoal Firing,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,1,Pottery,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,4,Mining,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,20,Agriculture,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,3,Archery,15
-5000,initial,79,Pachtupaya Tribe,Andean Highland,6,Calendar,15
-5000,initial,80,New kusintia Tribe,Andean Highland,100,Cordage and Knots,15
-5000,initial,80,New kusintia Tribe,Andean Highland,101,Hide Working and Tailored Clothing,15
-5000,initial,80,New kusintia Tribe,Andean Highland,102,Hafted Stone Tools,15
-5000,initial,80,New kusintia Tribe,Andean Highland,105,Food Preservation,15
-5000,initial,80,New kusintia Tribe,Andean Highland,106,Storage Pits and Containers,15
-5000,initial,80,New kusintia Tribe,Andean Highland,107,Seasonal Aggregation Camps,15
-5000,initial,80,New kusintia Tribe,Andean Highland,111,Grinding Stones,15
-5000,initial,80,New kusintia Tribe,Andean Highland,112,Proto-cultivation,15
-5000,initial,80,New kusintia Tribe,Andean Highland,113,Sedentism,15
-5000,initial,80,New kusintia Tribe,Andean Highland,116,Charcoal Firing,15
-5000,initial,80,New kusintia Tribe,Andean Highland,1,Pottery,15
-5000,initial,80,New kusintia Tribe,Andean Highland,4,Mining,15
-5000,initial,80,New kusintia Tribe,Andean Highland,20,Agriculture,15
-5000,initial,80,New kusintia Tribe,Andean Highland,3,Archery,15
-5000,initial,80,New kusintia Tribe,Andean Highland,6,Calendar,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,100,Cordage and Knots,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,101,Hide Working and Tailored Clothing,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,102,Hafted Stone Tools,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,105,Food Preservation,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,106,Storage Pits and Containers,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,107,Seasonal Aggregation Camps,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,111,Grinding Stones,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,112,Proto-cultivation,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,113,Sedentism,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,116,Charcoal Firing,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,1,Pottery,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,4,Mining,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,20,Agriculture,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,3,Archery,15
-5000,initial,81,North llaqintiyu Tribe,Andean Highland,6,Calendar,15
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,100,Cordage and Knots,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,101,Hide Working and Tailored Clothing,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,102,Hafted Stone Tools,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,105,Food Preservation,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,106,Storage Pits and Containers,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,107,Seasonal Aggregation Camps,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,111,Grinding Stones,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,113,Sedentism,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,4,Mining,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,3,Archery,11
-5000,initial,82,South zenquimar Tribe,Eastern Woodland,6,Calendar,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,100,Cordage and Knots,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,101,Hide Working and Tailored Clothing,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,102,Hafted Stone Tools,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,105,Food Preservation,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,106,Storage Pits and Containers,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,107,Seasonal Aggregation Camps,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,111,Grinding Stones,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,113,Sedentism,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,4,Mining,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,3,Archery,11
-5000,initial,83,North garbel Tribe,Eastern Woodland,6,Calendar,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,100,Cordage and Knots,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,101,Hide Working and Tailored Clothing,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,102,Hafted Stone Tools,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,105,Food Preservation,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,106,Storage Pits and Containers,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,107,Seasonal Aggregation Camps,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,111,Grinding Stones,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,113,Sedentism,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,4,Mining,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,3,Archery,11
-5000,initial,84,New kingargaria Tribe,Eastern Woodland,6,Calendar,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,100,Cordage and Knots,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,101,Hide Working and Tailored Clothing,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,102,Hafted Stone Tools,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,105,Food Preservation,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,106,Storage Pits and Containers,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,107,Seasonal Aggregation Camps,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,111,Grinding Stones,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,113,Sedentism,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,4,Mining,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,3,Archery,11
-5000,initial,85,Old ransollingrad Tribe,Eastern Woodland,6,Calendar,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,100,Cordage and Knots,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,101,Hide Working and Tailored Clothing,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,102,Hafted Stone Tools,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,105,Food Preservation,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,106,Storage Pits and Containers,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,107,Seasonal Aggregation Camps,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,111,Grinding Stones,11
-5000,initial,86,South lormargrad Tribe,Eastern Woodland,113,Sedentism,11
